id_cliente,nombre_cliente,edad,genero,ciudad,ingreso_mensual,tipo_empleo,antiguedad_laboral_meses,monto_solicitado,plazo_meses,score_buro_externo,deuda_actual,num_tarjetas_activas,historial_pagos_atrasados,fecha_solicitud,canal_solicitud,dispositivo,ip_pais,resultado_solicitud,fraude_flag,edadrobust_scaler,ingreso_mensualrobust_scaler,antiguedad_laboral_mesesrobust_scaler,monto_solicitadorobust_scaler,plazo_mesesrobust_scaler,score_buro_externorobust_scaler,deuda_actualrobust_scaler,num_tarjetas_activasrobust_scaler,historial_pagos_atrasadosrobust_scaler,edadyeo_norm,edadl2_norm,ingreso_mensualyeo_norm,ingreso_mensuall2_norm,antiguedad_laboral_mesesyeo_norm,antiguedad_laboral_mesesl2_norm,monto_solicitadoyeo_norm,monto_solicitadol2_norm,plazo_mesesyeo_norm,plazo_mesesl2_norm,score_buro_externoyeo_norm,score_buro_externol2_norm,deuda_actualyeo_norm,deuda_actuall2_norm,num_tarjetas_activasyeo_norm,num_tarjetas_activasl2_norm,historial_pagos_atrasadosyeo_norm,historial_pagos_atrasadosl2_norm
CLI-4701,Vicente de Pont,39.0,masculino,quito,2261540.0,empleado,107.0,203137.0,12.0,6110.0,92127.0,3.0,1.0,2025-05-30,app,desconocido,ecuador,aprobado,0.0,-0.27586206896551724,0.03203070517290889,-0.017241379310344827,0.014627770131081817,-1.0,0.1348314606741573,-0.672138384317316,0.0,0.0,-0.35844956077882295,1.0,0.09295637385758838,1.0,0.028391833526907297,1.0,-0.06896606795291052,1.0,-1.5406771205288021,1.0,0.2622949349356893,1.0,-1.3928130912580694,1.0,0.08972016254826615,1.0,0.1590477084166273,1.0
CLI-4881,Ambrosio Barrera,71.0,femenino,quito,2226310.0,empleado,144.0,96208.0,36.0,4900.0,60657.0,2.0,1.0,14 de February de 2025,app,desconocido,ecuador,aprobado,0.0,0.8275862068965517,0.013965520777782335,0.3017241379310345,-0.23231457788698698,0.0,-0.31835205992509363,-0.7088902954867672,-0.25,0.0,1.2795265513516445,1.0,0.06591865363926352,1.0,0.5190728782198476,1.0,-0.6809289127151884,1.0,0.0068301062973813,1.0,-0.41172143374472575,1.0,-1.5526848359209584,1.0,-0.42741696705649357,1.0,0.1590477084166273,1.0
CLI-4583,Juan Francisco Pinto Coloma,51.0,masculino,guayaquil,624240.0,independiente,85.0,225235.0,36.0,3620.0,766231.0,5.0,0.0,23 de February de 2026,app,ios,ecuador,rechazado,0.0,0.13793103448275862,-0.8075414324978464,-0.20689655172413793,0.06566099784763471,0.0,-0.797752808988764,0.11510693906913844,0.5,-0.5,0.2900687935278137,1.0,-1.3282781387127869,1.0,-0.29166449877925726,1.0,0.02169942345031763,1.0,0.0068301062973813,1.0,-1.129475358007263,1.0,0.3469910544077386,1.0,1.0312249847783386,1.0,-1.154978408707881,0.0
CLI-2334,Abilio Cruz Ramírez,50.0,masculino,guayaquil,2199075.0,jubilado,176.0,115412.0,12.0,6180.0,512179.0,4.0,3.0,12 de August de 2024,web,ios,ecuador,aprobado,0.0,0.10344827586206896,0.0,0.5775862068965517,-0.18796476772006318,-1.0,0.16104868913857678,-0.1815850385737409,0.25,1.0,0.23787146391646838,1.0,0.04494689081865905,1.0,0.9086218766799399,1.0,-0.5388043321767082,1.0,-1.5406771205288021,1.0,0.30117554164518745,1.0,-0.15840074516878627,1.0,0.5731179750185994,1.0,1.364018092104731,1.0
CLI-2493,Octavio Lozano Aparicio,75.0,femenino,loja,2199075.0,desempleado,82.0,182733.0,60.0,4310.0,1478256.0,5.0,1.0,11-11-2024,web,android,ecuador,rechazado,0.0,0.9655172413793104,0.0,-0.23275862068965517,-0.032493325820069655,1.0,-0.5393258426966292,0.9466379066709332,0.5,0.0,1.4669462199060965,1.0,0.04494689081865905,1.0,-0.33742972686673917,1.0,-0.16031167435408286,1.0,1.3307640862439178,1.0,-0.7418730001152517,1.0,1.4595507210299639,1.0,1.0312249847783386,1.0,0.1590477084166273,1.0
CLI-3147,Josefa Sala Salamanca,40.0,masculino,cuenca,4288310.0,estudiante,138.0,732148.0,12.0,5750.0,716983.0,2.0,1.0,2026-03-02,sucursal,desktop,ecuador,aprobado,0.0,-0.2413793103448276,1.071314661361119,0.25,1.2363283234644766,-1.0,0.0,0.05759317607984286,-0.25,0.0,-0.3023775888082796,1.0,1.5213474904417486,1.0,0.4427959605385764,1.0,1.1743989730461084,1.0,-1.5406771205288021,1.0,0.062153721058298174,1.0,0.25561563925512887,1.0,-0.42741696705649357,1.0,0.1590477084166273,1.0
CLI-2924,Isidoro Manuel,210.0,femenino,machala,3475790.0,independiente,135.0,185354.0,48.0,4970.0,214625.0,6.0,3.0,2026-03-02,desconocido,ios,ecuador,pendiente,0.0,5.620689655172414,0.6546719243549247,0.22413793103448276,-0.026440375786352343,0.5,-0.29213483146067415,-0.5290803730546713,0.75,1.0,6.74039497372509,1.0,0.97383331479238,1.0,0.40422468620958396,1.0,-0.14811522132133628,1.0,0.6867732139686339,1.0,-0.37262118394006083,1.0,-0.9290653394454432,1.0,1.4693164031674129,1.0,1.364018092104731,1.0
CLI-2599,Alonso Goñi Mancebo,34.0,desconocido,manta,2134330.0,desconocido,169.0,97596.0,24.0,3590.0,1121963.0,0.0,0.0,06-23-2026,desconocido,ios,ecuador,rechazado,0.0,-0.4482758620689655,-0.033199840013127126,0.5172413793103449,-0.2291091239965636,-0.5,-0.8089887640449438,0.5305448438715283,-0.75,-0.5,-0.6453928909647655,1.0,-0.005159316900405438,1.0,0.8256791759936113,1.0,-0.6698975640248036,1.0,-0.7243013537000694,1.0,-1.1463683265247264,1.0,0.9425343162997715,1.0,-1.6454266338532069,0.0,-1.154978408707881,0.0
CLI-3770,Evita Espinosa Aznar,59.0,masculino,quito,3037930.0,estudiante,218.0,92995.0,48.0,6280.0,75526.0,1.0,1.0,03 de January de 2025,call center,android,ecuador,aprobado,0.0,0.41379310344827586,0.4301467571891537,0.9396551724137931,-0.2397346955742566,0.5,0.19850187265917604,-0.6915256889669524,-0.5,0.0,0.6974843537928508,1.0,0.6662716441547343,1.0,1.3841269892583585,1.0,-0.7069834616589027,1.0,0.6867732139686339,1.0,0.3566996748777426,1.0,-1.473477917989315,1.0,-0.9937313799445397,1.0,0.1590477084166273,1.0
CLI-1414,Mercedes Segura Coronado,27.0,femenino,quito,2357110.0,estudiante,140.0,18977.0,48.0,7740.0,143737.0,1.0,0.0,desconocido,sucursal,android,ecuador,aprobado,0.0,-0.6896551724137931,0.08103694055872339,0.2672413793103448,-0.41067222155506083,0.5,0.7453183520599251,-0.6118661842710695,-0.5,-0.5,-1.0687537389404749,1.0,0.16580369000427003,1.0,0.4683477868350122,1.0,-1.7758884675393267,1.0,0.6867732139686339,1.0,1.1649375413047958,1.0,-1.1762076963629655,1.0,-0.9937313799445397,1.0,-1.154978408707881,0.0
CLI-4368,Elodia Santos Zamora,19.0,masculino,cuenca,2148660.0,desempleado,212.0,9492.0,12.0,7550.0,130296.0,1.0,0.0,29 de June de 2025,web,desktop,ecuador,aprobado,0.0,-0.9655172413793104,-0.02585172498666776,0.8879310344827587,-0.4325769262745605,-1.0,0.6741573033707865,-0.6275631158893916,-0.5,-0.5,-1.5939640155838737,1.0,0.0059615357815204235,1.0,1.3183000648522345,1.0,-2.1607144827742504,1.0,-1.5406771205288021,1.0,1.059994894335738,1.0,-1.228748362043821,1.0,-0.9937313799445397,1.0,-1.154978408707881,0.0
CLI-1539,Laura Bou-Vicens,23.0,femenino,quito,2217850.0,empleado,24.0,258672.0,24.0,3170.0,134950.0,5.0,3.0,05-24-2025,web,ios,ecuador (vpn),aprobado,1.0,-0.8275862068965517,0.00962741518644624,-0.7327586206896551,0.14288056682031908,-0.5,-0.9662921348314607,-0.6221279905451709,0.5,1.0,-1.3248039713607136,1.0,0.059410781195747275,1.0,-1.3997211428447183,1.0,0.14568571994938243,1.0,-0.7243013537000694,1.0,-1.3832657079920987,1.0,-1.2102965851579899,1.0,1.0312249847783386,1.0,1.364018092104731,1.0
CLI-1556,Yéssica Matas Real,23.0,otro,quito,4063690.0,independiente,159.0,106965.0,48.0,6930.0,90686.0,4.0,1.0,desconocido,app,desconocido,ecuador,rechazado,0.0,-0.8275862068965517,0.9561343684620749,0.43103448275862066,-0.20747231023620594,0.5,0.4419475655430712,-0.6738212411331781,0.25,0.0,-1.3248039713607136,1.0,1.372673085267321,1.0,0.7050756945351918,1.0,-0.5986807276598418,1.0,0.6867732139686339,1.0,0.7170687546988324,1.0,-1.3995456088244433,1.0,0.5731179750185994,1.0,0.1590477084166273,1.0
CLI-2531,Angelino Sala Ojeda,29.0,desconocido,quito,96380.0,empleado,104.0,63509.0,48.0,5270.0,1136665.0,0.0,0.0,24/06/2026,desconocido,desconocido,ecuador,rechazado,0.0,-0.6206896551724138,-1.0782166591459161,-0.04310344827586207,-0.3078298061023713,0.5,-0.1797752808988764,0.5477144211836755,-0.75,-0.5,-0.9448654062922993,1.0,-1.9758601980118582,1.0,-0.013800748394049009,1.0,-0.9896739016119556,1.0,0.6867732139686339,1.0,-0.20520643496870428,1.0,0.965190686780545,1.0,-1.6454266338532069,0.0,-1.154978408707881,0.0
CLI-2112,Severo Córdoba-Jimenez,62.0,desconocido,manta,3206360.0,estudiante,120.0,143623.0,60.0,5640.0,1049422.0,5.0,0.0,desconocido,web,android,ecuador,aprobado,0.0,0.5172413793103449,0.5165140296180826,0.09482758620689655,-0.12281414833769042,1.0,-0.04119850187265917,0.44582859385109114,0.5,-0.5,0.8460156933322333,1.0,0.7857549548389692,1.0,0.20667656665699863,1.0,-0.36226826241706966,1.0,1.3307640862439178,1.0,0.0009361267944611839,1.0,0.8287730032600632,1.0,1.0312249847783386,1.0,-1.154978408707881,0.0
CLI-4804,María Del Carmen Lamas Aroca,35.0,masculino,guayaquil,449510.0,empleado,86.0,57311.0,36.0,5750.0,1215389.0,4.0,0.0,2025-11-04,app,ios,ecuador,rechazado,0.0,-0.41379310344827586,-0.8971392090905361,-0.19827586206896552,-0.3221434971779073,0.0,0.0,0.6396514232460802,0.25,-0.5,-0.5870752304386575,1.0,-1.5170837867185554,1.0,-0.2765345842800862,1.0,-1.0627926530508778,1.0,0.0068301062973813,1.0,0.062153721058298174,1.0,1.0843710600568541,1.0,0.5731179750185994,1.0,-1.154978408707881,0.0
CLI-4778,Aroa Bru Pinto,51.0,femenino,quito,479850.0,empleado,61.0,74741.0,48.0,3700.0,188641.0,5.0,1.0,09-11-2024,sucursal,desktop,ecuador,aprobado,0.0,0.13793103448275862,-0.8815815112606145,-0.41379310344827586,-0.2818905711620001,0.5,-0.7677902621722846,-0.5594255163602645,0.5,0.0,0.2900687935278137,1.0,-1.4831945730849971,1.0,-0.6760490593057004,1.0,-0.871141302441475,1.0,0.6867732139686339,1.0,-1.0844449387294304,1.0,-1.0147346729493385,1.0,1.0312249847783386,1.0,0.1590477084166273,1.0
CLI-2694,Dionisia Nidia Cerro Caballero,51.0,femenino,cuenca,638560.0,desconocido,22.0,214164.0,36.0,5650.0,53078.0,1.0,1.0,04-24-2026,desconocido,ios,ecuador,aprobado,0.0,0.13793103448275862,-0.8001984452557739,-0.75,0.04009357708331409,0.0,-0.03745318352059925,-0.7177413515640876,-0.5,0.0,0.2900687935278137,1.0,-1.3134106279833537,1.0,-1.4471986850469787,1.0,-0.02274734570775913,1.0,0.0068301062973813,1.0,0.006502621241068186,1.0,-1.5963625182224697,1.0,-0.9937313799445397,1.0,0.1590477084166273,1.0
CLI-1004,Mercedes Téllez Bou,75.0,otro,guayaquil,212480.0,desconocido,109.0,972658.0,48.0,6580.0,1142309.0,5.0,1.0,2025-06-11,call center,ios,ecuador,aprobado,0.0,0.9655172413793104,-1.0186830824137507,0.0,1.7917632767683114,0.5,0.31086142322097376,0.5543057076990991,0.5,0.0,1.4669462199060965,1.0,-1.8060202081831853,1.0,0.05629167104489695,1.0,1.48743144099698,1.0,0.6867732139686339,1.0,0.5231372668231036,1.0,0.9738539397816031,1.0,1.0312249847783386,1.0,0.1590477084166273,1.0
CLI-2317,Bartolomé Amigó Catalá,53.0,femenino,guayaquil,75770.0,empleado,121.0,189397.0,24.0,0.0,996961.0,3.0,2.0,12-19-2024,web,ios,ecuador,rechazado,0.0,0.20689655172413793,-1.0887850227673628,0.10344827586206896,-0.01710345209832522,-0.5,-2.153558052434457,0.3845625623334369,0.0,0.5,0.39357587886174883,1.0,-2.0102884078464807,1.0,0.22010450178429655,1.0,-0.12958096818683637,1.0,-0.7243013537000694,1.0,-3.2212900173237156,0.0,0.7443254806094136,1.0,0.08972016254826615,1.0,0.8765503230843952,1.0
CLI-2398,Florina Calista Cámara Escrivá,30.0,desconocido,cuenca,323890.0,empleado,157.0,289474.0,48.0,3430.0,958151.0,5.0,0.0,02/03/2026,app,ios,ecuador,aprobado,0.0,-0.5862068965517241,-0.9615544365590516,0.41379310344827586,0.21401485409180346,0.5,-0.8689138576779026,0.3392387087431477,0.5,-0.5,-0.8838487923359118,1.0,-1.6638623293521684,1.0,0.6806408420118275,1.0,0.24857544446429308,1.0,0.6867732139686339,1.0,-1.2365261816229196,1.0,0.6805837224586295,1.0,1.0312249847783386,1.0,-1.154978408707881,0.0
CLI-1586,Rosenda Marquez Nevado,67.0,masculino,ambato,3370740.0,desconocido,12.0,58741.0,60.0,3890.0,154654.0,6.0,2.0,10 de February de 2026,app,android,ecuador,rechazado,0.0,0.6896551724137931,0.600804549370308,-0.8362068965517241,-0.31884104828503596,1.0,-0.6966292134831461,-0.5991168797195316,0.75,0.5,1.0889764576997847,1.0,0.9009305401099903,1.0,-1.7114433593027265,1.0,-1.045357342379383,1.0,1.3307640862439178,1.0,-0.977596912422802,1.0,-1.1351114638602375,1.0,1.4693164031674129,1.0,0.8765503230843952,1.0
CLI-4589,Maricruz Suárez-Herrero,41.0,masculino,cuenca,1453580.0,estudiante,206.0,366508.0,48.0,3770.0,1290211.0,5.0,2.0,27/01/2026,web,android,ecuador,pendiente,0.0,-0.20689655172413793,-0.382273762152849,0.8362068965517241,0.39191754501029996,0.5,-0.7415730337078652,0.7270315153185516,0.5,0.5,-0.2467117193929858,1.0,-0.5572175344684892,1.0,1.251818538311037,1.0,0.4706899419029976,1.0,0.6867732139686339,1.0,-1.0450638518989972,1.0,1.1945248709073597,1.0,1.0312249847783386,1.0,0.8765503230843952,1.0
CLI-3128,Aránzazu Vera Garcia,26.0,femenino,ibarra,1581910.0,independiente,83.0,506722.0,60.0,6190.0,33881.0,3.0,0.0,desconocido,call center,ios,ecuador,pendiente,0.0,-0.7241379310344828,-0.3164689051154777,-0.22413793103448276,0.7157284324683842,1.0,0.1647940074906367,-0.7401603677293228,0.0,-0.5,-1.1316825600056744,1.0,-0.44910171035458424,1.0,-0.3221110698520794,1.0,0.7901119155533122,1.0,1.3307640862439178,1.0,0.3067289875376254,1.0,-1.7215014107196651,1.0,0.08972016254826615,1.0,-1.154978408707881,0.0
CLI-4448,Rodolfo Vázquez-Tormo,46.0,femenino,quito,238690.0,independiente,143.0,850923.0,48.0,7250.0,25088.0,4.0,4.0,desconocido,app,desktop,nigeria,pendiente,1.0,-0.034482758620689655,-1.005243159535628,0.29310344827586204,1.510627880982513,0.5,0.5617977528089888,-0.7504291810408253,0.25,1.5,0.025941573775701342,1.0,-1.7712383141423513,1.0,0.5064381804469242,1.0,1.3382433406510057,1.0,0.6867732139686339,1.0,0.8941570810271556,1.0,-1.7893381784375806,1.0,0.5731179750185994,1.0,1.7302388816259997,1.0
CLI-2628,Piedad Villena,61.0,masculino,quito,217320.0,desempleado,3.0,58132.0,36.0,5880.0,400927.0,5.0,0.0,desconocido,app,ios,ecuador,aprobado,0.0,0.4827586206896552,-1.0162012347704803,-0.9137931034482759,-0.32024747582053154,0.0,0.04868913857677903,-0.311509526067347,0.5,-0.5,0.7967443292520429,1.0,-1.7995236382306783,1.0,-2.0267474499789353,1.0,-1.0527388042037162,1.0,0.0068301062973813,1.0,0.13446305262148495,1.0,-0.414456349546826,1.0,1.0312249847783386,1.0,-1.154978408707881,0.0
CLI-3267,Josué Escalona-Vera,51.0,femenino,loja,3281710.0,empleado,59.0,153933.0,60.0,4890.0,414749.0,4.0,3.0,05-01-2026,app,android,ecuador,rechazado,0.0,0.13793103448275862,0.5551518849735406,-0.43103448275862066,-0.09900418464153418,1.0,-0.32209737827715357,-0.2953676475740469,0.25,1.0,0.2900687935278137,1.0,0.838720660532167,1.0,-0.7102588497352234,1.0,-0.3049566782268971,1.0,1.3307640862439178,1.0,-0.41730835039344627,1.0,-0.3810719857863156,1.0,0.5731179750185994,1.0,1.364018092104731,1.0
CLI-2563,Juana Núñez Roig,51.0,masculino,cuenca,96320.0,independiente,145.0,765832.0,24.0,3820.0,265236.0,5.0,0.0,2026-07-01,desconocido,desktop,ecuador,rechazado,0.0,0.13793103448275862,-1.0782474258522379,0.3103448275862069,1.314118315427748,-0.5,-0.7228464419475655,-0.4699748447357296,0.5,-0.5,0.2900687935278137,1.0,-1.9759576990374799,1.0,0.5316770085429829,1.0,1.2229930830859355,1.0,-0.7243013537000694,1.0,-1.0169460222483448,1.0,-0.7744091613275179,1.0,1.0312249847783386,1.0,-1.154978408707881,0.0
CLI-3770,Evita Espinosa Aznar,28.0,masculino,quito,2199560.0,empleado,240.0,101585.0,36.0,4440.0,763047.0,1.0,0.0,09-19-2024,app,ios,ecuador,aprobado,0.0,-0.6551724137931034,0.0002486975427657218,1.1293103448275863,-0.21989690816882673,0.0,-0.49063670411985016,0.11138853788821906,-0.5,-0.5,-1.0064912487126259,1.0,0.04532089458985259,1.0,1.6202659739428393,1.0,-0.6389073784340942,1.0,0.0068301062973813,1.0,-0.6690331771115604,1.0,0.3411632737353779,1.0,-0.9937313799445397,1.0,-1.154978408707881,0.0
CLI-1299,Paloma Gaya-Tello,30.0,desconocido,guayaquil,2351750.0,jubilado,153.0,56634.0,12.0,7530.0,1208649.0,4.0,3.0,02/12/2024,app,desktop,ecuador,pendiente,0.0,-0.5862068965517241,0.07828844812733314,0.3793103448275862,-0.3237069642411758,-1.0,0.6666666666666666,0.6317801845653651,0.25,1.0,-0.8838487923359118,1.0,0.16173695671756272,1.0,0.6314426078488757,1.0,-1.071173916712189,1.0,-1.5406771205288021,1.0,1.048944381939507,1.0,1.0743033607763717,1.0,0.5731179750185994,1.0,1.364018092104731,1.0
CLI-1313,Alcides Rius Alcázar,38.0,masculino,cuenca,4405060.0,independiente,97.0,82809.0,36.0,7320.0,1120151.0,5.0,2.0,25 de December de 2024,web,desconocido,ecuador,rechazado,0.0,-0.3103448275862069,1.1311815440784345,-0.10344827586206896,-0.2632582930727093,0.0,0.5880149812734082,0.5284287185763569,0.5,0.5,-0.4149408651735799,1.0,1.597887249296305,1.0,-0.11393478994525327,1.0,-0.7948727316369494,1.0,0.0068301062973813,1.0,0.93286807793095,1.0,0.9397329090355181,1.0,1.0312249847783386,1.0,0.8765503230843952,1.0
CLI-1250,Isabela Nadal Ros,46.0,masculino,guayaquil,1120990.0,desempleado,224.0,176998.0,12.0,4920.0,1487971.0,1.0,1.0,19 de February de 2026,app,ios,colombia,pendiente,0.0,-0.034482758620689655,-0.5528187430774911,0.9913793103448276,-0.045737762463857815,-1.0,-0.31086142322097376,0.9579834680630913,-0.5,0.0,0.025941573775701342,1.0,-0.8488495599962608,1.0,1.4493234346630277,1.0,-0.18751639940631665,1.0,-1.5406771205288021,1.0,-0.40054847849444347,1.0,1.472825796140003,1.0,-0.9937313799445397,1.0,0.1590477084166273,1.0
CLI-3005,Eusebia del Santiago,68.0,femenino,cuenca,2919370.0,independiente,109.0,450934.0,60.0,5040.0,133801.0,6.0,3.0,01-17-2025,app,android,colombia,rechazado,0.0,0.7241379310344828,0.3693517454978053,0.0,0.586891356359639,1.0,-0.26591760299625467,-0.6234698382075065,0.75,1.0,1.1369201125057966,1.0,0.5812188920297199,1.0,0.05629167104489695,1.0,0.673119840850481,1.0,1.3307640862439178,1.0,-0.33353507879192695,1.0,-1.214825594741252,1.0,1.4693164031674129,1.0,1.364018092104731,1.0
CLI-1045,Nadia Figuerola-Rodríguez,53.0,masculino,guayaquil,571270.0,independiente,137.0,8175.0,36.0,5160.0,768829.0,1.0,0.0,2024-09-24,app,ios,peru,rechazado,0.0,0.20689655172413793,-0.8347033063953727,0.2413793103448276,-0.4356184124227504,0.0,-0.2209737827715356,0.11814098626387101,-0.5,-0.5,0.39357587886174883,1.0,-1.3840007784321806,1.0,0.4299716577377605,1.0,-2.238057150138527,1.0,0.0068301062973813,1.0,-0.26656265773085924,1.0,0.35173834873110166,1.0,-0.9937313799445397,1.0,-1.154978408707881,0.0
CLI-4306,Trinidad Rocío Bilbao Zaragoza,65.0,desconocido,ambato,1089210.0,jubilado,23.0,95733.0,48.0,3000.0,78284.0,4.0,3.0,25/05/2025,call center,desconocido,ecuador,rechazado,0.0,0.6206896551724138,-0.5691148418591295,-0.7413793103448276,-0.23341154517657708,0.5,-1.0299625468164795,-0.6883047874415205,0.25,1.0,0.9924533531215401,1.0,-0.8777243732170583,1.0,-1.4232861573708768,1.0,-0.6847345581264731,1.0,0.6867732139686339,1.0,-1.4793766198249692,1.0,-1.4595714128130268,1.0,0.5731179750185994,1.0,1.364018092104731,1.0
CLI-2380,Magdalena Nevado Díez,56.0,femenino,sto. domingo,4049620.0,jubilado,240.0,525687.0,12.0,6640.0,4627.0,6.0,2.0,02/03/2026,sucursal,android,ecuador,pendiente,0.0,0.3103448275862069,0.9489195758296756,1.1293103448275863,0.7595262948832827,-1.0,0.3333333333333333,-0.7743243464185864,0.75,0.5,0.5467223259835524,1.0,1.3632960110393875,1.0,1.6202659739428393,1.0,0.8274360952012398,1.0,-1.5406771205288021,1.0,0.5564011074225333,1.0,-2.0161150277653417,1.0,1.4693164031674129,1.0,0.8765503230843952,1.0
CLI-3421,Ildefonso Cañete Lamas,42.0,masculino,manta,473130.0,empleado,233.0,123666.0,48.0,3370.0,5868.0,5.0,0.0,2025-12-16,desconocido,android,ecuador,pendiente,0.0,-0.1724137931034483,-0.8850273823686262,1.0689655172413792,-0.16890294033421707,0.5,-0.8913857677902621,-0.7728750575160986,0.5,-0.5,-0.19143944416027134,1.0,-1.4906555549295706,1.0,1.5459850503564572,1.0,-0.4837304102746085,1.0,0.6867732139686339,1.0,-1.2703629741290947,1.0,-1.9956310619662503,1.0,1.0312249847783386,1.0,-1.154978408707881,0.0
CLI-3047,Ariadna Ríos Santamaria,38.0,masculino,ibarra,2341750.0,desconocido,197.0,383895.0,48.0,3270.0,1138574.0,0.0,1.0,21/02/2025,web,android,colombia,aprobado,0.0,-0.3103448275862069,0.07316066374041104,0.7586206896551724,0.43207116661893896,0.5,-0.9288389513108615,0.5499438269168335,-0.75,0.0,-0.4149408651735799,1.0,0.15414385676090536,1.0,1.150811991570793,1.0,0.5153486714606307,1.0,0.6867732139686339,1.0,-1.3267921664978306,1.0,0.9681230242279024,1.0,-1.6454266338532069,0.0,0.1590477084166273,1.0
CLI-1721,Nicolasa Gámez Saldaña,71.0,femenino,quito,3808930.0,independiente,86.0,216496.0,36.0,6810.0,1465653.0,4.0,1.0,22 de September de 2025,web,android,ecuador,rechazado,0.0,0.8275862068965517,0.8254989334208476,-0.19827586206896552,0.04547910912399657,0.0,0.3970037453183521,0.9319196246096496,0.25,0.0,1.2795265513516445,1.0,1.2016543970318943,1.0,-0.2765345842800862,1.0,-0.013228262050550011,1.0,0.0068301062973813,1.0,0.6506069613881756,1.0,1.4422718425749954,1.0,0.5731179750185994,1.0,0.1590477084166273,1.0
CLI-3057,Desiderio Pazos Paredes,36.0,otro,guayaquil,4260880.0,jubilado,78.0,102319.0,48.0,6200.0,11504.0,1.0,0.0,2025-04-08,app,android,ecuador,aprobado,0.0,-0.3793103448275862,1.0572491487877917,-0.2672413793103448,-0.21820180503080747,0.5,0.16853932584269662,-0.76629311371721,-0.5,-0.5,-0.5292383727752412,1.0,1.5032930827881532,1.0,-0.39936485889317025,1.0,-0.6333159840135831,1.0,0.6867732139686339,1.0,0.31228220295945713,1.0,-1.9203887581886518,1.0,-0.9937313799445397,1.0,-1.154978408707881,0.0
CLI-1413,Juan Bautista Figueras Pascual,56.0,masculino,ambato,3436220.0,jubilado,138.0,47803.0,36.0,5390.0,478356.0,4.0,3.0,14 de May de 2025,web,ios,ecuador,rechazado,0.0,0.3103448275862069,0.634381281535874,0.25,-0.3441013182082714,0.0,-0.1348314606741573,-0.2210848762440411,0.25,1.0,0.5467223259835524,1.0,0.946434952784249,1.0,0.4427959605385764,1.0,-1.188961110016951,1.0,0.0068301062973813,1.0,-0.1383098634351395,1.0,-0.23339191491082137,1.0,0.5731179750185994,1.0,1.364018092104731,1.0
CLI-4392,Toni de Elorza,50.0,masculino,quito,3744570.0,independiente,106.0,56938.0,36.0,5330.0,255768.0,5.0,2.0,04-08-2026,call center,ios,ecuador,aprobado,0.0,0.10344827586206896,0.7924965131066168,-0.02586206896551724,-0.3230049051758381,0.0,-0.15730337078651685,-0.48103194975487046,0.5,0.5,0.23787146391646838,1.0,1.1580238993754322,1.0,0.014373925441329297,1.0,-1.0674001107161968,1.0,0.0068301062973813,1.0,-0.17175331284498135,1.0,-0.8022780899802571,1.0,1.0312249847783386,1.0,0.8765503230843952,1.0
CLI-4701,Apolonia Girona Sanmartín,73.0,femenino,manta,2172020.0,estudiante,40.0,226999.0,60.0,5750.0,214038.0,0.0,3.0,10/04/2026,app,ios,ecuador,aprobado,0.0,0.896551724137931,-0.013873220658817739,-0.5948275862068966,0.0697347879504494,1.0,0.0,-0.5297658948804249,-0.75,1.0,1.3736137957931474,1.0,0.024052359993103515,1.0,-1.0585238691968175,1.0,0.028612142576524637,1.0,1.3307640862439178,1.0,0.062153721058298174,1.0,-0.9309483993688316,1.0,-1.6454266338532069,0.0,1.364018092104731,1.0
